4pLeague_S19_D6L10_G4,pass:BON8,pass:BON6,pass:BON5,SCORE5,SCORE9,SCORE4,SCORE7,SCORE2,SCORE3,mermaids,cultists,engineers,chaosmagicians,135,162,110,108
4pLeague_S19_D6L10_G6,pass:BON8,pass:BON9,pass:BON5,SCORE7,SCORE8,SCORE1,SCORE5,SCORE4,SCORE9,auren,chaosmagicians,swarmlings,cultists,104,139,77,141
4pLeague_S19_D6L11_G4,pass:BON2,pass:BON9,pass:BON6,SCORE6,SCORE8,SCORE3,SCORE4,SCORE9,SCORE7,mermaids,darklings,cultists,chaosmagicians,124,117,99,146
4pLeague_S19_D6L12_G4,pass:BON2,pass:BON5,pass:BON3,SCORE4,SCORE6,SCORE8,SCORE9,SCORE7,SCORE5,witches,chaosmagicians,darklings,nomads,119,106,132,132
4pLeague_S19_D6L13_G3,pass:BON7,pass:BON9,pass:BON5,SCORE9,SCORE7,SCORE5,SCORE6,SCORE4,SCORE8,darklings,engineers,nomads,witches,130,113,115,141
4pLeague_S19_D6L14_G2,pass:BON8,pass:BON2,pass:BON5,SCORE5,SCORE2,SCORE6,SCORE7,SCORE8,SCORE3,nomads,mermaids,dwarves,witches,123,141,111,101
4pLeague_S19_D6L14_G7,pass:BON8,pass:BON4,pass:BON5,SCORE5,SCORE2,SCORE1,SCORE3,SCORE9,SCORE4,witches,cultists,engineers,chaosmagicians,144,138,119,112
4pLeague_S19_D6L15_G6,pass:BON6,pass:BON4,pass:BON3,SCORE3,SCORE1,SCORE5,SCORE7,SCORE6,SCORE2,engineers,mermaids,darklings,nomads,130,139,127,154
4pLeague_S19_D6L16_G1,pass:BON5,pass:BON4,pass:BON3,SCORE1,SCORE2,SCORE6,SCORE4,SCORE5,SCORE7,darklings,cultists,engineers,mermaids,110,150,121,140
4pLeague_S19_D6L16_G4,pass:BON8,pass:BON2,pass:BON4,SCORE1,SCORE8,SCORE2,SCORE6,SCORE4,SCORE9,engineers,darklings,giants,cultists,122,144,112,136
4pLeague_S19_D6L17_G2,pass:BON2,pass:BON1,pass:BON9,SCORE9,SCORE8,SCORE3,SCORE5,SCORE2,SCORE7,darklings,nomads,witches,engineers,153,121,134,129
4pLeague_S19_D6L17_G3,pass:BON6,pass:BON4,pass:BON3,SCORE3,SCORE5,SCORE1,SCORE8,SCORE7,SCORE4,darklings,mermaids,cultists,chaosmagicians,129,144,97,135
4pLeague_S19_D6L17_G4,pass:BON7,pass:BON6,pass:BON3,SCORE5,SCORE7,SCORE1,SCORE3,SCORE8,SCORE9,witches,nomads,darklings,halflings,142,118,131,129
4pLeague_S19_D6L17_G7,pass:BON1,pass:BON6,pass:BON5,SCORE1,SCORE3,SCORE5,SCORE6,SCORE4,SCORE9,darklings,chaosmagicians,nomads,mermaids,112,120,108,136
4pLeague_S19_D6L18_G3,pass:BON8,pass:BON9,pass:BON6,SCORE7,SCORE6,SCORE8,SCORE4,SCORE3,SCORE2,witches,nomads,darklings,giants,134,134,135,99
4pLeague_S19_D6L18_G5,pass:BON2,pass:BON7,pass:BON3,SCORE2,SCORE3,SCORE6,SCORE1,SCORE4,SCORE7,darklings,engineers,halflings,mermaids,135,126,129,137
4pLeague_S19_D6L18_G7,pass:BON8,pass:BON7,pass:BON4,SCORE9,SCORE5,SCORE3,SCORE4,SCORE2,SCORE7,engineers,darklings,witches,mermaids,119,143,110,140
4pLeague_S19_D6L19_G1,pass:BON2,pass:BON6,pass:BON3,SCORE5,SCORE4,SCORE1,SCORE9,SCORE8,SCORE2,darklings,chaosmagicians,witches,nomads,135,104,153,141
4pLeague_S19_D6L1_G3,pass:BON2,pass:BON7,pass:BON9,SCORE7,SCORE9,SCORE5,SCORE2,SCORE4,SCORE3,darklings,chaosmagicians,witches,swarmlings,138,143,114,138
4pLeague_S19_D6L20_G1,pass:BON8,pass:BON9,pass:BON4,SCORE6,SCORE9,SCORE4,SCORE8,SCORE7,SCORE2,darklings,engineers,witches,nomads,127,120,123,157
4pLeague_S19_D6L20_G2,pass:BON2,pass:BON1,pass:BON7,SCORE3,SCORE2,SCORE9,SCORE1,SCORE6,SCORE7,halflings,darklings,mermaids,engineers,142,140,155,139
4pLeague_S19_D6L20_G7,pass:BON9,pass:BON7,pass:BON4,SCORE5,SCORE1,SCORE2,SCORE6,SCORE3,SCORE4,darklings,engineers,cultists,mermaids,140,139,145,98
4pLeague_S19_D6L21_G5,pass:BON1,pass:BON7,pass:BON9,SCORE9,SCORE7,SCORE2,SCORE1,SCORE5,SCORE4,darklings,halflings,chaosmagicians,auren,117,125,109,124
4pLeague_S19_D6L21_G7,pass:BON1,pass:BON4,pass:BON3,SCORE3,SCORE1,SCORE2,SCORE9,SCORE5,SCORE8,cultists,engineers,darklings,nomads,116,113,170,117
4pLeague_S19_D6L22_G4,pass:BON8,pass:BON7,pass:BON4,SCORE9,SCORE8,SCORE4,SCORE1,SCORE3,SCORE2,darklings,halflings,engineers,mermaids,148,139,150,141
4pLeague_S19_D6L22_G6,pass:BON2,pass:BON9,pass:BON4,SCORE2,SCORE6,SCORE3,SCORE5,SCORE4,SCORE7,mermaids,alchemists,dwarves,chaosmagicians,142,101,124,63
4pLeague_S19_D6L23_G1,pass:BON7,pass:BON6,pass:BON5,SCORE2,SCORE9,SCORE8,SCORE7,SCORE4,SCORE5,mermaids,engineers,darklings,halflings,92,143,110,131
4pLeague_S19_D6L23_G3,pass:BON9,pass:BON7,pass:BON6,SCORE2,SCORE3,SCORE1,SCORE4,SCORE9,SCORE7,darklings,chaosmagicians,mermaids,engineers,123,112,122,123
4pLeague_S19_D6L23_G6,pass:BON2,pass:BON7,pass:BON9,SCORE4,SCORE1,SCORE3,SCORE9,SCORE8,SCORE2,witches,nomads,darklings,giants,151,143,120,124
4pLeague_S19_D6L24_G5,pass:BON1,pass:BON5,pass:BON3,SCORE4,SCORE2,SCORE1,SCORE9,SCORE8,SCORE6,swarmlings,chaosmagicians,darklings,nomads,133,108,114,134
4pLeague_S19_D6L25_G1,pass:BON7,pass:BON9,pass:BON5,SCORE1,SCORE9,SCORE5,SCORE3,SCORE7,SCORE4,cultists,engineers,darklings,chaosmagicians,108,115,132,91
4pLeague_S19_D6L25_G6,pass:BON8,pass:BON2,pass:BON6,SCORE4,SCORE3,SCORE1,SCORE5,SCORE2,SCORE7,mermaids,alchemists,witches,chaosmagicians,112,117,118,131
4pLeague_S19_D6L25_G7,pass:BON8,pass:BON2,pass:BON3,SCORE8,SCORE7,SCORE4,SCORE3,SCORE6,SCORE5,swarmlings,alchemists,engineers,nomads,104,122,174,157
4pLeague_S19_D6L27_G1,pass:BON2,pass:BON1,pass:BON7,SCORE3,SCORE2,SCORE9,SCORE1,SCORE4,SCORE6,darklings,nomads,halflings,dwarves,152,133,125,124
4pLeague_S19_D6L28_G1,pass:BON9,pass:BON6,pass:BON4,SCORE1,SCORE5,SCORE6,SCORE7,SCORE4,SCORE3,mermaids,darklings,giants,dwarves,137,129,127,120
4pLeague_S19_D6L28_G2,pass:BON2,pass:BON1,pass:BON5,SCORE8,SCORE7,SCORE6,SCORE3,SCORE2,SCORE5,witches,chaosmagicians,mermaids,cultists,152,144,85,132
4pLeague_S19_D6L28_G3,pass:BON2,pass:BON7,pass:BON6,SCORE5,SCORE2,SCORE1,SCORE6,SCORE9,SCORE7,darklings,mermaids,engineers,nomads,122,117,153,129
4pLeague_S19_D6L28_G5,pass:BON8,pass:BON9,pass:BON4,SCORE2,SCORE7,SCORE5,SCORE1,SCORE3,SCORE9,mermaids,halflings,chaosmagicians,engineers,113,133,150,112
4pLeague_S19_D6L28_G6,pass:BON6,pass:BON4,pass:BON5,SCORE6,SCORE7,SCORE3,SCORE1,SCORE4,SCORE5,darklings,mermaids,halflings,chaosmagicians,122,118,142,129
4pLeague_S19_D6L29_G3,pass:BON8,pass:BON6,pass:BON5,SCORE4,SCORE6,SCORE1,SCORE9,SCORE5,SCORE2,swarmlings,nomads,chaosmagicians,auren,128,143,136,102
4pLeague_S19_D6L29_G5,pass:BON7,pass:BON9,pass:BON3,SCORE8,SCORE5,SCORE7,SCORE9,SCORE4,SCORE2,nomads,darklings,engineers,mermaids,133,116,135,118
4pLeague_S19_D6L29_G7,pass:BON2,pass:BON6,pass:BON3,SCORE1,SCORE8,SCORE9,SCORE4,SCORE7,SCORE6,mermaids,cultists,engineers,alchemists,106,115,147,101
4pLeague_S19_D6L2_G2,pass:BON2,pass:BON9,pass:BON4,SCORE3,SCORE8,SCORE4,SCORE9,SCORE5,SCORE6,darklings,nomads,engineers,swarmlings,135,111,145,106
4pLeague_S19_D6L2_G6,pass:BON8,pass:BON2,pass:BON3,SCORE6,SCORE9,SCORE3,SCORE8,SCORE2,SCORE5,alchemists,witches,chaosmagicians,mermaids,137,115,106,133
4pLeague_S19_D6L30_G1,pass:BON2,pass:BON7,pass:BON6,SCORE5,SCORE9,SCORE7,SCORE3,SCORE8,SCORE4,cultists,witches,mermaids,chaosmagicians,120,109,126,98
4pLeague_S19_D6L30_G4,pass:BON1,pass:BON6,pass:BON5,SCORE1,SCORE4,SCORE2,SCORE8,SCORE6,SCORE3,nomads,engineers,alchemists,swarmlings,112,158,80,146
4pLeague_S19_D6L30_G5,pass:BON8,pass:BON2,pass:BON5,SCORE6,SCORE8,SCORE2,SCORE4,SCORE5,SCORE3,witches,nomads,halflings,darklings,140,112,108,117
4pLeague_S19_D6L31_G1,pass:BON2,pass:BON7,pass:BON9,SCORE7,SCORE4,SCORE3,SCORE8,SCORE9,SCORE2,witches,mermaids,darklings,chaosmagicians,113,105,151,152
4pLeague_S19_D6L31_G5,pass:BON8,pass:BON2,pass:BON3,SCORE4,SCORE3,SCORE8,SCORE7,SCORE5,SCORE2,alchemists,auren,nomads,chaosmagicians,140,116,121,163
4pLeague_S19_D6L31_G6,pass:BON8,pass:BON7,pass:BON9,SCORE1,SCORE5,SCORE4,SCORE6,SCORE3,SCORE8,nomads,mermaids,cultists,engineers,130,134,129,136
4pLeague_S19_D6L32_G6,pass:BON8,pass:BON1,pass:BON7,SCORE2,SCORE9,SCORE3,SCORE1,SCORE6,SCORE7,halflings,mermaids,dwarves,giants,121,92,140,153
4pLeague_S19_D6L5_G1,pass:BON9,pass:BON6,pass:BON5,SCORE1,SCORE5,SCORE3,SCORE9,SCORE4,SCORE8,darklings,nomads,engineers,mermaids,135,128,133,114
4pLeague_S19_D6L5_G4,pass:BON2,pass:BON7,pass:BON9,SCORE5,SCORE7,SCORE9,SCORE6,SCORE8,SCORE2,mermaids,darklings,engineers,nomads,140,110,118,145
4pLeague_S19_D6L5_G5,pass:BON9,pass:BON6,pass:BON3,SCORE1,SCORE8,SCORE6,SCORE2,SCORE5,SCORE3,chaosmagicians,darklings,swarmlings,fakirs,120,148,119,114
4pLeague_S19_D6L6_G1,pass:BON1,pass:BON7,pass:BON4,SCORE8,SCORE3,SCORE2,SCORE9,SCORE4,SCORE5,darklings,swarmlings,nomads,engineers,124,134,136,131
4pLeague_S19_D6L6_G4,pass:BON8,pass:BON7,pass:BON3,SCORE7,SCORE5,SCORE1,SCORE8,SCORE9,SCORE2,witches,alchemists,chaosmagicians,mermaids,125,117,168,120
4pLeague_S19_D6L6_G5,pass:BON1,pass:BON7,pass:BON6,SCORE5,SCORE1,SCORE7,SCORE9,SCORE3,SCORE4,darklings,chaosmagicians,cultists,witches,128,103,103,130
4pLeague_S19_D6L7_G2,pass:BON6,pass:BON4,pass:BON3,SCORE1,SCORE3,SCORE2,SCORE7,SCORE5,SCORE9,darklings,nomads,cultists,auren,129,112,121,115
4pLeague_S19_D6L9_G1,pass:BON9,pass:BON6,pass:BON4,SCORE2,SCORE3,SCORE1,SCORE4,SCORE7,SCORE8,darklings,engineers,halflings,mermaids,128,130,123,122
4pLeague_S19_D6L9_G2,pass:BON7,pass:BON4,pass:BON3,SCORE8,SCORE1,SCORE9,SCORE2,SCORE5,SCORE4,cultists,mermaids,dwarves,chaosmagicians,155,115,117,114
4pLeague_S19_D6L9_G4,pass:BON8,pass:BON4,pass:BON3,SCORE1,SCORE6,SCORE3,SCORE5,SCORE7,SCORE8,mermaids,cultists,engineers,darklings,160,104,119,141
4pLeague_S19_D6L9_G5,pass:BON2,pass:BON6,pass:BON3,SCORE8,SCORE1,SCORE2,SCORE4,SCORE6,SCORE9,engineers,alchemists,swarmlings,cultists,125,129,124,122
4pLeague_S19_D7L10_G2,pass:BON7,pass:BON9,pass:BON3,SCORE7,SCORE5,SCORE6,SCORE8,SCORE2,SCORE3,engineers,witches,alchemists,nomads,130,112,97,108
4pLeague_S19_D7L10_G3,pass:BON8,pass:BON2,pass:BON6,SCORE5,SCORE9,SCORE1,SCORE3,SCORE8,SCORE4,chaosmagicians,darklings,halflings,witches,140,121,47,157
4pLeague_S19_D7L10_G4,pass:BON8,pass:BON1,pass:BON4,SCORE6,SCORE3,SCORE5,SCORE9,SCORE8,SCORE2,mermaids,nomads,chaosmagicians,engineers,148,63,36,124
4pLeague_S19_D7L10_G5,pass:BON2,pass:BON6,pass:BON4,SCORE8,SCORE3,SCORE1,SCORE7,SCORE5,SCORE9,dwarves,swarmlings,witches,darklings,71,61,131,124
4pLeague_S19_D7L10_G6,pass:BON2,pass:BON9,pass:BON3,SCORE6,SCORE1,SCORE4,SCORE9,SCORE3,SCORE8,darklings,halflings,engineers,nomads,44,105,144,123
4pLeague_S19_D7L13_G7,pass:BON8,pass:BON2,pass:BON9,SCORE9,SCORE2,SCORE8,SCORE3,SCORE6,SCORE4,chaosmagicians,swarmlings,cultists,engineers,106,126,131,125
4pLeague_S19_D7L14_G3,pass:BON1,pass:BON9,pass:BON3,SCORE3,SCORE5,SCORE2,SCORE6,SCORE4,SCORE9,mermaids,giants,cultists,darklings,118,100,96,110
4pLeague_S19_D7L15_G1,pass:BON8,pass:BON9,pass:BON3,SCORE1,SCORE8,SCORE5,SCORE9,SCORE7,SCORE2,swarmlings,darklings,nomads,engineers,129,114,118,146
4pLeague_S19_D7L15_G3,pass:BON8,pass:BON1,pass:BON6,SCORE2,SCORE9,SCORE3,SCORE1,SCORE8,SCORE6,cultists,darklings,chaosmagicians,mermaids,106,103,153,116
4pLeague_S19_D7L15_G4,pass:BON2,pass:BON1,pass:BON3,SCORE6,SCORE9,SCORE8,SCORE1,SCORE2,SCORE5,halflings,mermaids,darklings,engineers,155,90,155,103
4pLeague_S19_D7L15_G6,pass:BON2,pass:BON6,pass:BON4,SCORE9,SCORE6,SCORE3,SCORE5,SCORE2,SCORE4,darklings,mermaids,chaosmagicians,halflings,109,138,140,129
4pLeague_S19_D7L15_G7,pass:BON8,pass:BON7,pass:BON5,SCORE8,SCORE5,SCORE7,SCORE2,SCORE3,SCORE4,darklings,engineers,nomads,mermaids,133,122,95,142
4pLeague_S19_D7L16_G4,pass:BON8,pass:BON2,pass:BON5,SCORE6,SCORE5,SCORE1,SCORE9,SCORE8,SCORE7,darklings,nomads,mermaids,engineers,121,146,147,118
4pLeague_S19_D7L16_G5,pass:BON1,pass:BON9,pass:BON5,SCORE8,SCORE1,SCORE4,SCORE6,SCORE3,SCORE9,darklings,halflings,swarmlings,chaosmagicians,142,107,131,140
4pLeague_S19_D7L17_G4,pass:BON9,pass:BON6,pass:BON5,SCORE1,SCORE6,SCORE7,SCORE9,SCORE4,SCORE5,chaosmagicians,alchemists,mermaids,halflings,112,131,114,119
4pLeague_S19_D7L18_G2,pass:BON6,pass:BON4,pass:BON3,SCORE7,SCORE9,SCORE2,SCORE6,SCORE5,SCORE3,swarmlings,fakirs,alchemists,engineers,116,122,113,131
4pLeague_S19_D7L18_G4,pass:BON5,pass:BON4,pass:BON3,SCORE9,SCORE4,SCORE6,SCORE1,SCORE2,SCORE5,darklings,chaosmagicians,mermaids,fakirs,142,134,124,102
4pLeague_S19_D7L18_G5,pass:BON8,pass:BON6,pass:BON4,SCORE1,SCORE9,SCORE2,SCORE4,SCORE7,SCORE8,darklings,engineers,cultists,swarmlings,125,175,105,107
4pLeague_S19_D7L18_G7,pass:BON9,pass:BON6,pass:BON3,SCORE1,SCORE4,SCORE6,SCORE2,SCORE7,SCORE3,darklings,chaosmagicians,dwarves,swarmlings,110,114,109,112
4pLeague_S19_D7L1_G2,pass:BON2,pass:BON6,pass:BON4,SCORE2,SCORE1,SCORE9,SCORE3,SCORE7,SCORE5,darklings,nomads,mermaids,dwarves,143,114,113,121
4pLeague_S19_D7L1_G4,pass:BON6,pass:BON4,pass:BON3,SCORE7,SCORE9,SCORE8,SCORE6,SCORE5,SCORE4,chaosmagicians,darklings,engineers,nomads,146,104,157,98
4pLeague_S19_D7L1_G5,pass:BON2,pass:BON5,pass:BON3,SCORE3,SCORE6,SCORE8,SCORE9,SCORE4,SCORE7,mermaids,cultists,engineers,darklings,117,109,135,139
4pLeague_S19_D7L1_G7,pass:BON9,pass:BON6,pass:BON5,SCORE7,SCORE4,SCORE2,SCORE3,SCORE8,SCORE9,engineers,nomads,darklings,swarmlings,112,126,124,123
4pLeague_S19_D7L21_G1,pass:BON2,pass:BON7,pass:BON5,SCORE3,SCORE4,SCORE8,SCORE6,SCORE7,SCORE2,darklings,chaosmagicians,nomads,mermaids,147,89,91,137
4pLeague_S19_D7L21_G3,pass:BON2,pass:BON1,pass:BON3,SCORE8,SCORE6,SCORE1,SCORE9,SCORE3,SCORE5,darklings,nomads,swarmlings,engineers,125,112,109,136
4pLeague_S19_D7L21_G6,pass:BON8,pass:BON4,pass:BON3,SCORE4,SCORE7,SCORE8,SCORE2,SCORE6,SCORE9,chaosmagicians,nomads,witches,swarmlings,99,113,144,143
4pLeague_S19_D7L21_G7,pass:BON9,pass:BON4,pass:BON3,SCORE8,SCORE3,SCORE5,SCORE1,SCORE9,SCORE6,halflings,mermaids,darklings,nomads,108,141,117,141
4pLeague_S19_D7L22_G3,pass:BON2,pass:BON9,pass:BON3,SCORE9,SCORE2,SCORE7,SCORE1,SCORE4,SCORE5,darklings,halflings,engineers,chaosmagicians,137,114,95,131
4pLeague_S19_D7L22_G5,pass:BON8,pass:BON6,pass:BON4,SCORE9,SCORE7,SCORE8,SCORE5,SCORE2,SCORE4,witches,darklings,fakirs,chaosmagicians,130,114,154,127
4pLeague_S19_D7L22_G6,pass:BON2,pass:BON1,pass:BON3,SCORE1,SCORE5,SCORE9,SCORE4,SCORE3,SCORE6,mermaids,darklings,engineers,nomads,117,158,163,118
4pLeague_S19_D7L22_G7,pass:BON2,pass:BON1,pass:BON3,SCORE6,SCORE3,SCORE2,SCORE4,SCORE5,SCORE8,swarmlings,alchemists,dwarves,chaosmagicians,154,147,120,104
4pLeague_S19_D7L23_G1,pass:BON2,pass:BON7,pass:BON3,SCORE6,SCORE3,SCORE9,SCORE8,SCORE7,SCORE2,mermaids,chaosmagicians,darklings,engineers,126,116,165,148
4pLeague_S19_D7L23_G2,pass:BON1,pass:BON9,pass:BON6,SCORE5,SCORE4,SCORE9,SCORE1,SCORE6,SCORE3,darklings,halflings,chaosmagicians,dwarves,99,125,132,132
4pLeague_S19_D7L23_G4,pass:BON8,pass:BON5,pass:BON3,SCORE9,SCORE5,SCORE3,SCORE2,SCORE7,SCORE8,engineers,mermaids,darklings,nomads,159,108,127,127
4pLeague_S19_D7L23_G5,pass:BON8,pass:BON7,pass:BON5,SCORE8,SCORE4,SCORE1,SCORE9,SCORE7,SCORE6,witches,nomads,darklings,chaosmagicians,90,129,137,179
4pLeague_S19_D7L23_G6,pass:BON1,pass:BON9,pass:BON5,SCORE6,SCORE7,SCORE8,SCORE2,SCORE3,SCORE5,mermaids,darklings,chaosmagicians,witches,120,157,103,88
4pLeague_S19_D7L24_G2,pass:BON8,pass:BON6,pass:BON3,SCORE7,SCORE3,SCORE4,SCORE8,SCORE6,SCORE5,mermaids,darklings,nomads,chaosmagicians,120,101,110,153
4pLeague_S19_D7L24_G4,pass:BON8,pass:BON5,pass:BON3,SCORE9,SCORE7,SCORE3,SCORE8,SCORE4,SCORE6,witches,nomads,darklings,chaosmagicians,135,121,152,123
4pLeague_S19_D7L24_G6,pass:BON2,pass:BON4,pass:BON3,SCORE3,SCORE1,SCORE7,SCORE9,SCORE2,SCORE5,darklings,engineers,mermaids,nomads,152,120,118,82
4pLeague_S19_D7L25_G1,pass:BON8,pass:BON6,pass:BON4,SCORE8,SCORE2,SCORE1,SCORE9,SCORE7,SCORE6,darklings,dwarves,halflings,swarmlings,121,152,140,112
4pLeague_S19_D7L25_G7,pass:BON2,pass:BON9,pass:BON6,SCORE9,SCORE6,SCORE8,SCORE5,SCORE7,SCORE4,engineers,darklings,nomads,swarmlings,112,113,118,131
4pLeague_S19_D7L27_G1,pass:BON2,pass:BON1,pass:BON5,SCORE1,SCORE9,SCORE6,SCORE3,SCORE8,SCORE7,darklings,mermaids,fakirs,giants,122,149,105,127
4pLeague_S19_D7L27_G2,pass:BON1,pass:BON7,pass:BON4,SCORE4,SCORE5,SCORE2,SCORE1,SCORE9,SCORE7,cultists,nomads,swarmlings,chaosmagicians,107,119,108,137
4pLeague_S19_D7L27_G7,pass:BON7,pass:BON9,pass:BON3,SCORE4,SCORE5,SCORE7,SCORE8,SCORE9,SCORE3,chaosmagicians,witches,mermaids,cultists,137,135,131,129
4pLeague_S19_D7L28_G1,pass:BON8,pass:BON1,pass:BON3,SCORE9,SCORE1,SCORE8,SCORE5,SCORE2,SCORE6,darklings,chaosmagicians,mermaids,engineers,137,114,107,124
4pLeague_S19_D7L28_G3,pass:BON8,pass:BON7,pass:BON9,SCORE2,SCORE4,SCORE6,SCORE3,SCORE9,SCORE5,mermaids,chaosmagicians,nomads,engineers,140,108,131,59
4pLeague_S19_D7L30_G5,pass:BON8,pass:BON1,pass:BON7,SCORE2,SCORE9,SCORE7,SCORE5,SCORE3,SCORE8,mermaids,engineers,darklings,chaosmagicians,132,132,101,121
4pLeague_S19_D7L31_G1,pass:BON8,pass:BON7,pass:BON5,SCORE7,SCORE6,SCORE1,SCORE4,SCORE2,SCORE9,nomads,alchemists,giants,witches,147,57,116,141
4pLeague_S19_D7L31_G2,pass:BON1,pass:BON6,pass:BON5,SCORE6,SCORE3,SCORE8,SCORE7,SCORE5,SCORE9,mermaids,darklings,witches,cultists,50,110,136,114
4pLeague_S19_D7L31_G3,pass:BON1,pass:BON9,pass:BON4,SCORE3,SCORE8,SCORE4,SCORE6,SCORE7,SCORE2,darklings,swarmlings,witches,nomads,115,120,142,50
4pLeague_S19_D7L31_G4,pass:BON9,pass:BON4,pass:BON5,SCORE6,SCORE1,SCORE2,SCORE7,SCORE9,SCORE8,halflings,engineers,mermaids,darklings,103,157,149,122
4pLeague_S19_D7L31_G5,pass:BON1,pass:BON9,pass:BON3,SCORE6,SCORE1,SCORE3,SCORE5,SCORE2,SCORE4,darklings,cultists,nomads,chaosmagicians,127,107,116,98
4pLeague_S19_D7L31_G6,pass:BON8,pass:BON5,pass:BON3,SCORE4,SCORE1,SCORE8,SCORE6,SCORE5,SCORE7,chaosmagicians,darklings,witches,nomads,117,139,41,131
4pLeague_S19_D7L31_G7,pass:BON8,pass:BON1,pass:BON9,SCORE1,SCORE7,SCORE8,SCORE3,SCORE4,SCORE2,mermaids,darklings,witches,chaosmagicians,135,113,143,111
4pLeague_S19_D7L32_G3,pass:BON8,pass:BON6,pass:BON5,SCORE3,SCORE2,SCORE8,SCORE6,SCORE5,SCORE7,mermaids,witches,darklings,dwarves,123,107,129,142
4pLeague_S19_D7L32_G6,pass:BON8,pass:BON7,pass:BON9,SCORE9,SCORE7,SCORE1,SCORE8,SCORE3,SCORE4,darklings,halflings,nomads,engineers,146,123,140,102
4pLeague_S19_D7L33_G1,pass:BON8,pass:BON1,pass:BON4,SCORE3,SCORE1,SCORE4,SCORE6,SCORE8,SCORE9,swarmlings,chaosmagicians,darklings,nomads,100,141,119,126
4pLeague_S19_D7L33_G2,pass:BON2,pass:BON9,pass:BON3,SCORE9,SCORE1,SCORE2,SCORE8,SCORE7,SCORE3,engineers,nomads,witches,darklings,159,136,71,114
4pLeague_S19_D7L33_G4,pass:BON7,pass:BON9,pass:BON5,SCORE7,SCORE6,SCORE3,SCORE5,SCORE9,SCORE2,alchemists,nomads,mermaids,engineers,113,105,116,103
4pLeague_S19_D7L33_G5,pass:BON8,pass:BON7,pass:BON3,SCORE9,SCORE3,SCORE2,SCORE5,SCORE7,SCORE6,darklings,witches,chaosmagicians,engineers,123,137,107,79
4pLeague_S19_D7L33_G7,pass:BON9,pass:BON4,pass:BON5,SCORE2,SCORE6,SCORE7,SCORE5,SCORE8,SCORE9,witches,darklings,cultists,chaosmagicians,127,122,98,142
4pLeague_S19_D7L35_G2,pass:BON2,pass:BON1,pass:BON7,SCORE3,SCORE9,SCORE7,SCORE2,SCORE5,SCORE8,mermaids,darklings,nomads,engineers,126,110,116,115
4pLeague_S19_D7L35_G6,pass:BON8,pass:BON9,pass:BON3,SCORE4,SCORE3,SCORE1,SCORE8,SCORE9,SCORE7,chaosmagicians,nomads,swarmlings,auren,113,144,84,120
4pLeague_S19_D7L36_G2,pass:BON8,pass:BON6,pass:BON4,SCORE6,SCORE4,SCORE8,SCORE5,SCORE3,SCORE7,darklings,nomads,chaosmagicians,swarmlings,139,106,117,77
4pLeague_S19_D7L36_G6,pass:BON8,pass:BON1,pass:BON2,SCORE9,SCORE7,SCORE1,SCORE4,SCORE2,SCORE8,witches,darklings,nomads,mermaids,105,149,114,88
4pLeague_S19_D7L37_G1,pass:BON5,pass:BON4,pass:BON3,SCORE6,SCORE2,SCORE9,SCORE5,SCORE8,SCORE4,darklings,swarmlings,chaosmagicians,nomads,108,123,115,124
4pLeague_S19_D7L38_G3,pass:BON2,pass:BON9,pass:BON6,SCORE7,SCORE1,SCORE3,SCORE9,SCORE2,SCORE4,darklings,witches,nomads,dwarves,148,83,91,99
4pLeague_S19_D7L38_G5,pass:BON8,pass:BON2,pass:BON9,SCORE5,SCORE7,SCORE8,SCORE9,SCORE6,SCORE4,witches,darklings,chaosmagicians,cultists,141,122,125,100
4pLeague_S19_D7L38_G7,pass:BON2,pass:BON7,pass:BON5,SCORE6,SCORE9,SCORE5,SCORE8,SCORE4,SCORE2,darklings,nomads,witches,mermaids,144,116,122,126
4pLeague_S19_D7L39_G2,pass:BON9,pass:BON6,pass:BON4,SCORE4,SCORE2,SCORE5,SCORE7,SCORE8,SCORE3,chaosmagicians,mermaids,auren,cultists,45,146,122,127
4pLeague_S19_D7L39_G6,pass:BON9,pass:BON4,pass:BON3,SCORE6,SCORE8,SCORE3,SCORE4,SCORE5,SCORE7,engineers,mermaids,alchemists,fakirs,130,154,100,133
4pLeague_S19_D7L3_G2,pass:BON1,pass:BON7,pass:BON6,SCORE2,SCORE3,SCORE9,SCORE1,SCORE4,SCORE6,darklings,halflings,giants,witches,131,36,133,129
4pLeague_S19_D7L3_G7,pass:BON1,pass:BON5,pass:BON3,SCORE6,SCORE1,SCORE4,SCORE5,SCORE2,SCORE7,mermaids,darklings,nomads,chaosmagicians,128,139,36,130
4pLeague_S19_D7L40_G2,pass:BON9,pass:BON4,pass:BON3,SCORE8,SCORE4,SCORE5,SCORE9,SCORE2,SCORE6,cultists,darklings,engineers,nomads,103,125,141,130
4pLeague_S19_D7L40_G3,pass:BON1,pass:BON6,pass:BON4,SCORE8,SCORE6,SCORE2,SCORE7,SCORE9,SCORE5,darklings,nomads,mermaids,witches,126,142,118,98
4pLeague_S19_D7L40_G4,pass:BON7,pass:BON6,pass:BON5,SCORE8,SCORE7,SCORE4,SCORE2,SCORE3,SCORE6,darklings,cultists,mermaids,engineers,134,117,114,136
4pLeague_S19_D7L42_G1,pass:BON9,pass:BON7,pass:BON4,SCORE8,SCORE9,SCORE2,SCORE4,SCORE6,SCORE7,darklings,swarmlings,giants,nomads,110,79,119,117
